StartDate,EndDate,IPAddress,Progress,Duration.s,Finished,RecordedDate,responseID,LocationLatitude,LocationLongitude,operateType,percentCom,percentGov,operateFresh,operateMarine,wasInElodea,pax,hCostHigh,hCostLow,freshOutside,locOutside,purchaseOutside,purchaseYear,purchaseType,purchaseLoc,multiOwn,multiOwnEmail,age,persIncomeBtax,CleanDrainDry,sportfishConc,boatingSafetyConc,recValueConc,businessConc,realEstateConc,subsistConc,biodivConc,commFishConc,volunteer,emailAsk,mapResponses
8/29/2018 13:47,8/29/2018 13:59,24.237.208.115,100,736,TRUE,8/29/2018 13:59,R_2Eyg4bu1yE1OEj1,61.52349854,-149.5747986,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,6,1,1,No,,No,,,,No,,39,"$100,001 - $125,000",half the time,4,5,4,5,3,3,4,3,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""BIg Lake Sailing Club"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-149.91831645369533,61.5145024751303],[-149.92140635848048,61.52498026653105],[-149.9279294908047,61.5311997842172],[-149.92586955428126,61.52383443011657],[-149.91900309920314,61.51712225410343]]}}]}"
8/29/2018 13:21,8/29/2018 14:01,216.67.18.64,100,2369,TRUE,8/29/2018 14:01,R_CZTBTf4xwbdkd7H,61.2059021,-149.8231964,I operate boat(s) for personal reasons,,,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,2,40,10,No,,No,,,,No,,64,"$50,001 - $75,000",Every time,4,2,3,3,3,3,2,4,,gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":1,""trackName"":""unakwik inlet"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Hunting"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-148.6625933647156,60.784525616470084],[-148.5747027397156,60.81668372384806],[-148.42364072799685,60.811326281895724],[-148.3604693412781,60.78854714623622],[-148.02813291549685,60.77916279152938],[-147.8221392631531,60.78184431618403],[-147.5859332084656,60.85416071280911],[-147.5749468803406,60.895601878363955],[-147.5419878959656,61.14577235334643],[-147.59033203125003,60.848590045739385],[-147.83341795206073,60.77914576941601],[-148.37973296642306,60.78907336375918],[-148.46144378185275,60.809173111921325],[-148.5685604810715,60.811182392914404],[-148.68460893630984,60.7776831432955]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":2,""trackName"":""latouche island"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-148.68415832519534,60.776931508206445],[-148.57429504394534,60.81412021606362],[-148.44245910644534,60.80976701409569],[-148.44399064779284,60.79041766629359],[-148.5030421614647,60.7706414387217],[-148.5414943099022,60.7656116382955],[-148.60466569662094,60.71862877220882],[-148.60329240560532,60.698808245650916],[-148.58131974935532,60.73810144647223],[-148.51196855306628,60.77399420067537],[-148.38356584310534,60.783044906600026],[-148.222131729126,60.765788480598985],[-148.24479103088382,60.728543632866874],[-148.25097084045413,60.714103829682244],[-148.244104385376,60.694616602226375],[-148.16305071115494,60.61453984695289],[-148.0662336945534,60.599711739215614],[-147.95282989740375,60.50567333003656],[-147.95900970697406,60.48707462708919],[-147.8855895996094,60.32592795534432],[-147.90893554687503,60.27660022630172],[-147.9178619384766,60.23299384400249],[-147.9288482666016,60.22106011000316],[-147.80631691217422,60.05740573290239],[-147.86811500787735,59.98775882713971],[-147.70774841308597,60.20707506634915],[-147.6130798459053,60.36508456112242],[-147.54089355468753,60.555591313664515],[-147.55325317382815,60.58359503703676],[-148.0295437574387,60.66953409787247],[-148.11887204647067,60.762871112907064],[-148.40520322322848,60.7846630794326],[-148.52680385112765,60.77018826508971],[-148.59409511089328,60.73227714410591],[-148.61469447612765,60.697009831053435],[-148.57212245464328,60.75341895790202],[-148.5020846128464,60.77655830305082],[-148.4416598081589,60.78493800358845],[-148.44989955425265,60.80939419133098],[-148.5844820737839,60.811738324036526],[-148.68679225444797,60.780580832764876]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":3,""trackName"":""little su"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Hunting"",""rank"":3},""geometry"":{""type"":""LineString"",""coordinates"":[[-149.90166664123538,61.2250161024737],[-150.29992103576663,61.2494659102287],[-150.298547744751,61.265315083774794],[-150.26833534240725,61.28577510434221],[-150.28893470764163,61.345758198685026],[-150.18593788146975,61.42862239287221],[-150.29442787170413,61.33917226219761],[-150.28069496154788,61.27851662298549],[-150.309534072876,61.24285972838497],[-149.89480018615725,61.23228694977046]]}}]}"
8/29/2018 14:24,8/29/2018 14:27,24.237.46.50,100,150,TRUE,8/29/2018 14:27,R_1IbzCYJeFLddb5d,61.16369629,-149.9916992,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 14:28,8/29/2018 14:40,174.216.44.251,100,726,TRUE,8/29/2018 14:40,R_3NwSIxGXsJo43EX,47.61030579,-122.3340988,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,1,5,5,No,,No,,,,No,,75,"$100,001 - $125,000",Every time,5,,5,,,5,,,,gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":1,""trackName"":""lake fishing"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-149.24926757812503,61.60639637138628],[-149.21081542968753,61.653379256538386],[-149.14489746093753,61.6794500443896],[-149.07897949218753,61.70810250841183]]}}]}"
8/29/2018 14:49,8/29/2018 14:51,72.35.123.128,100,94,TRUE,8/29/2018 14:51,R_0Mt3XjtZ6vfCzwR,61.52349854,-149.5747986,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 15:02,8/29/2018 15:04,216.137.227.54,100,87,TRUE,8/29/2018 15:04,R_1IyBubsHkxrVqvl,61.5809021,-149.4414978,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",,10%,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 15:05,8/29/2018 15:08,24.237.114.128,100,165,TRUE,8/29/2018 15:08,R_2EhL2fJtFJVpHYi,56.73530579,-135.009201,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 15:23,8/29/2018 15:24,66.230.88.170,100,38,TRUE,8/29/2018 15:24,R_2VxXc7C6uvtePSc,61.08070374,-149.7091064,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 14:16,8/29/2018 15:36,66.223.176.197,100,4775,TRUE,8/29/2018 15:36,R_x9pc6mjHAm4CfKN,64.90060425,-148.1613007,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,4,10,10,No,,No,,,,No,,72,"$100,001 - $125,000",Never,3,5,4,3,3,3,3,3,"Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":3,""trackName"":""Home lake"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""5 to 10"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-150.25039672851565,64.7550970105947],[-150.24318695068362,64.7550970105947],[-150.23494720458987,64.75392560015807],[-150.22808074951175,64.75275413893013],[-150.22979736328128,64.7502646151699],[-150.23838043212893,64.75070395955947],[-150.24318695068362,64.75319344284283]]}}]}"
8/29/2018 15:44,8/29/2018 15:45,69.161.6.225,100,46,TRUE,8/29/2018 15:45,R_1OwMIAYeQvjC9ez,61.16369629,-149.9916992,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 15:59,8/29/2018 16:00,216.137.224.154,100,39,TRUE,8/29/2018 16:00,R_1KpzdopHIlrx4wp,61.52349854,-149.5747986,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 15:54,8/29/2018 16:07,66.230.113.201,100,768,TRUE,8/29/2018 16:07,R_2ru8EBm7PPcT14F,61.145401,-149.7664032,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,3,,,No,,No,,,,No,,67,"$50,001 - $75,000",Never,5,,5,,,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""pillars"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-151.0966392565024,60.53368934580075],[-151.1091224668053,60.54535547152573]]}}]}"
8/29/2018 16:13,8/29/2018 16:15,65.74.106.172,100,140,TRUE,8/29/2018 16:15,R_3snnUOYu2bpeMNn,59.40390015,-151.3238983,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 16:21,8/29/2018 16:30,206.174.34.128,100,503,TRUE,8/29/2018 16:30,R_2SiCP83GjZhwr12,61.22309875,-149.8527985,I operate boat(s) commercially,20%,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,2,8,5,No,,No,,,,No,,47,"$50,001 - $75,000",25% of the time,5,1,5,5,1,1,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""Sandy River"",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""41 to 50"",""trackFrequencyWithElodea"":""41 to 50"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-160.07560729980472,56.22999348311281],[-160.37361145019534,56.24506684291566]]}}]}"
8/29/2018 17:12,8/29/2018 17:20,206.174.1.197,100,484,TRUE,8/29/2018 17:20,R_3qdoUUabCvFaZI1,61.17770386,-149.6383972,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,3,10,5,No,,No,,,,No,,30,"$100,001 - $125,000",half the time,5,5,5,1,1,1,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""Kenai Lake"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-149.36771392822268,60.34105153754249],[-149.37252044677737,60.346827235937575],[-149.3742370605469,60.35362086615371],[-149.3793869018555,60.36465749736283],[-149.37629699707034,60.374162983976376],[-149.3793869018555,60.38570163363197],[-149.38282012939456,60.39435293892543],[-149.39346313476565,60.39825375597505],[-149.40513610839847,60.39893211122635],[-149.42642211914065,60.39774498025911],[-149.44427490234378,60.39638820613887],[-149.47002410888675,60.39520098239448],[-149.49611663818362,60.391978299686485],[-149.516716003418,60.391978299686485],[-149.5335388183594,60.392147922518845],[-149.39895629882815,60.39774498025911],[-149.3852233886719,60.396727404970505],[-149.37595367431643,60.387907086597096],[-149.3742370605469,60.378066219964204],[-149.37526702880862,60.3675433845964],[-149.37320709228518,60.355828491291966],[-149.3684005737305,60.344279259755]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":2,""trackName"":""Tangle Lakes"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Camping"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-146.00486755371097,63.05278122445101],[-146.00864410400393,63.05667054983036],[-145.99971771240237,63.05713723397417],[-145.98838806152347,63.059003895764015],[-145.97843170166018,63.06133705474085],[-145.97568511962893,63.06491420208559],[-145.97019195556643,63.06864640900837],[-145.9622955322266,63.073000045660784],[-145.96023559570315,63.0776639337196],[-145.95405578613284,63.08154993611275],[-145.95336914062503,63.08450295080404],[-145.9516525268555,63.088854215544856],[-145.95439910888675,63.09444774230238],[-145.9578323364258,63.09941886285859],[-145.94993591308597,63.091651113420546],[-145.95096588134768,63.08652326181989],[-145.95439910888675,63.077508482827426],[-145.96401214599612,63.07626484579056],[-145.96366882324222,63.070201354001995],[-145.97259521484378,63.06693587356765],[-145.98186492919925,63.05978163619541],[-145.99422454833987,63.05635942291296],[-146.00315093994143,63.05573715910647],[-146.00864410400393,63.054492591605815]]}}]}"
8/29/2018 17:19,8/29/2018 17:20,65.74.105.97,100,68,TRUE,8/29/2018 17:20,R_1FzUe1vvTIVp8oG,59.40390015,-151.3238983,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 17:50,8/29/2018 17:51,65.74.52.123,100,57,TRUE,8/29/2018 17:51,R_33kXsLHyxDf98zO,58.58129883,-134.7698059,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 17:59,8/29/2018 18:00,69.178.93.50,100,84,TRUE,8/29/2018 18:00,R_28OF7f2avX6aGTU,64.8184967,-147.7216034,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 18:56,8/29/2018 18:57,65.74.84.60,100,30,TRUE,8/29/2018 18:57,R_3qUMnRcgjfho4vq,57.15879822,-154.0800018,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 18:59,8/29/2018 19:16,209.193.29.1,100,1015,TRUE,8/29/2018 19:16,R_2zAfijqmXksv71n,60.66059875,-150.9060059,I operate boat(s) for personal reasons,,,Yes,Yes,"Chena River, Fairbanks",2,50,0,No,,No,,,,No,,56,"$75,001 - $100,000",Every time,5,1,3,3,3,3,3,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":1,""trackName"":""Homer"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-147.35961914062503,64.84893726357947],[-149.83154296875003,60.77772275423764],[-151.41632080078125,59.602485279538506]]}}]}"
8/29/2018 19:19,8/29/2018 19:20,174.216.33.53,100,39,TRUE,8/29/2018 19:20,R_1dBxNPEL0507mvo,47.75549316,-122.2991943,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 19:20,8/29/2018 19:21,24.237.14.65,100,56,TRUE,8/29/2018 19:21,R_1q7LdGITwXFMM2C,58.58129883,-134.7698059,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 19:26,8/29/2018 19:26,206.174.118.167,100,23,TRUE,8/29/2018 19:26,R_1gonEr0VVSLwDOj,64.93130493,-146.6123047,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 19:40,8/29/2018 19:41,24.237.55.238,100,107,TRUE,8/29/2018 19:41,R_4Uce1ZjZkVfrMK5,61.17770386,-149.6383972,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 19:46,8/29/2018 19:48,24.237.7.161,100,69,TRUE,8/29/2018 19:48,R_3ELqNBWnQSI3Rga,58.58129883,-134.7698059,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 20:00,8/29/2018 20:02,65.74.88.110,100,86,TRUE,8/29/2018 20:02,R_1hN16WmrbORxuY8,57.15879822,-154.0800018,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 20:13,8/29/2018 20:13,64.186.124.226,100,42,TRUE,8/29/2018 20:13,R_5iGgpD5obOdqrqF,55.46220398,-132.8392029,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 20:13,8/29/2018 20:14,206.223.199.137,100,88,TRUE,8/29/2018 20:14,R_1P7sYVCGZTgLZZ8,55.61529541,-131.5848083,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 20:15,8/29/2018 20:15,24.237.20.175,100,47,TRUE,8/29/2018 20:15,R_RzfyelQOgGdZ4M9,58.58129883,-134.7698059,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 21:11,8/29/2018 21:19,24.237.3.125,100,483,TRUE,8/29/2018 21:19,R_xgrMcTZ9aleYNhv,58.58129883,-134.7698059,I operate boat(s) for personal reasons,,,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,2,75,18,No,,No,,,,No,,61,"$125,001 - $150,000",Every time,4,1,3,1,1,1,1,3,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":1,""trackName"":""antler"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-134.90798950195315,58.659799305753985],[-134.95811462402347,58.71261556394137],[-134.97322082519534,58.80378460541811],[-134.9436950683594,58.819074706281846],[-134.90043640136722,58.82262957770419],[-134.84069824218753,58.82298504479997],[-134.78027343750003,58.85283127154927],[-134.84207153320315,58.818363688258415],[-134.89562988281253,58.81800817377916],[-134.94712829589847,58.81516392672157],[-134.96223449707034,58.80058349864896],[-134.95330810546878,58.717607553860354],[-134.90112304687503,58.65944216689347]]}}]}"
8/29/2018 21:29,8/29/2018 21:30,107.77.205.159,100,40,TRUE,8/29/2018 21:30,R_2f8UWcLuN35PpVP,47.60620117,-122.3320999,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 21:30,8/29/2018 21:31,216.67.58.215,100,67,TRUE,8/29/2018 21:31,R_3E9XSOZCa6TNnDs,61.21809387,-149.9002991,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 21:44,8/29/2018 21:45,209.124.129.47,100,82,TRUE,8/29/2018 21:45,R_31gwNsqogG5ieaa,60.0552063,-149.3365021,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 21:55,8/29/2018 21:58,69.161.6.111,100,211,TRUE,8/29/2018 21:58,R_3IYvepVn1rrpzC5,61.16369629,-149.9916992,"I operate boat(s) for personal reasons,I operate boat(s) commercially",20%,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2018 22:54,8/29/2018 23:15,184.21.124.185,100,1234,TRUE,8/29/2018 23:15,R_1LHHromkSrYDVDf,37.96170044,-121.2606964,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,30,30,30,No,,No,,,,No,,81,"$50,001 - $75,000",Every time,3,,2,,,5,4,,,gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""Takotna - Nixon"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""11 to 20"",""trackFrequencyWithElodea"":""11 to 20"",""primaryPurpose"":""Cabin"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-155.60691833496097,62.96365146199624],[-155.6151580810547,62.970517265073646],[-155.6082916259766,62.98206066171224],[-155.62683105468753,62.97738145587308],[-155.6247711181641,62.98673911826102],[-155.64949035644534,62.99547023269027],[-155.62683105468753,62.998899599246116],[-155.59455871582034,62.99734084619967],[-155.5725860595703,62.99671732167906],[-155.5870056152344,63.00544545332838],[-155.58494567871097,63.0154172658836],[-155.59661865234378,63.02164791844674],[-155.57945251464847,63.02725436796921],[-155.59593200683597,63.032859739749924],[-155.6110382080078,63.02912294497095],[-155.60691833496097,63.02040189439964],[-155.61241149902344,63.013547810589884],[-155.62339782714847,63.0185327585202],[-155.63987731933597,63.022270910509164],[-155.6587600708008,63.025697128993],[-155.67008972167972,63.03426091431596],[-155.68107604980472,63.030212892923444],[-155.68210601806643,63.021803667709904],[-155.68931579589847,63.019934621658436],[-155.69858551025393,63.02460701222826],[-155.66219329833987,63.0367517250352],[-155.66699981689456,63.04204399114879],[-155.6803894042969,63.04360035711874],[-155.68931579589847,63.042822184524546],[-155.68862915039065,63.05558159107739],[-155.68210601806643,63.047179683397424],[-155.67455291748047,63.054492591605815],[-155.66734313964847,63.05651498678714],[-155.67214965820315,63.049358188465476],[-155.67626953125003,63.047335296304766],[-155.68450927734378,63.05091416377877],[-155.69034576416018,63.05402586508142],[-155.6742095947266,63.0423552709929],[-155.6635665893555,63.03861969340036],[-155.66631317138675,63.03394954801035],[-155.6632232666016,63.03052429914034],[-155.64914703369143,63.024762745689564],[-155.63369750976565,63.02336111459822],[-155.62374114990237,63.02242665644552],[-155.6192779541016,63.01323622306143],[-155.60554504394534,63.01463834073544],[-155.60554504394534,63.022115163741105],[-155.60588836669925,63.03052429914034],[-155.59112548828128,63.030212892923444],[-155.5866622924805,63.026631482358],[-155.5935287475586,63.01837699179045],[-155.59146881103516,63.01370360310631],[-155.59215545654297,63.008717829952246],[-155.58563232421878,63.0003024058356],[-155.59902191162112,63.0003024058356],[-155.61687469482425,63.001081713704004],[-155.64331054687503,63.001861000768834],[-155.6587600708008,62.996561438468305],[-155.64296722412112,62.98751878817772],[-155.63335418701172,62.98471187908041],[-155.63335418701172,62.97691349407478],[-155.61859130859378,62.97566555930895],[-155.62202453613284,62.97004919335619],[-155.61275482177737,62.964119636155544],[-155.5935287475586,62.958969308086814]]}}]}"
