"","zoomLevel","orderCreat","trackName","boatLaunch","trackFrequ","trackFre_1","primaryPur","rank","responseID","km","StartDate","EndDate","IPAddress","Progress","Duration.s","Finished","RecordedDate","LocationLatitude","LocationLongitude","operateType","percentCom","percentGov","operateFresh","operateMarine","pax","hCostHigh","hCostLow","freshOutside","locOutside","purchaseOutside","purchaseYear","purchaseType","purchaseLoc","multiOwn","multiOwnEmail","age","persIncomeBtax","Clean","sportfishConc","boatingSafetyConc","recValueConc","businessConc","realEstateConc","subsistConc","biodivConc","commFishConc","volunteer","emailAsk","ObjectId","Shape__Length","wasInElodea","elodeaLoc1","elodeaLoc2","elodeaLoc3","LowerPre","UpperPre","freqPre","LowerPost","UpperPost","freqPost","hCost","totalKmPre","totalKmPost","YrCostPre","YrCostPost","totalTripsPre","totalTripsPost","routeCount","Income","ageBin","percentPer","type"
"40",10,2,"KENAI","outOfStateFreshwater","31 to 40","Up to 4","Sport Fishing",1,"R_20Mp2Spj3W2DCNQ",10.59229,"8/30/2018 7:37","8/30/2018 7:48","63.140.122.118",100,657,TRUE,"8/30/2018 7:48",61.2059,-149.8232,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",3,50,20,"No or did not report","","No",NA,"","","No","",52,"$100,001 - $125,000","Less than 100% of the time",5,NA,NA,NA,NA,5,5,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Decontamination: conducting training and workshops","gaveEmail",40,21496.61474,"No","","","",31,40,36,1,4,2,35,381.32244,21.18458,13346.2854,741.4603,54,20,3,112500,"51-60",1,"personal"
"41",12,3,"RED RUN","outOfStateFreshwater","11 to 20","11 to 20","Sport Fishing",3,"R_20Mp2Spj3W2DCNQ",18.14998,"8/30/2018 7:37","8/30/2018 7:48","63.140.122.118",100,657,TRUE,"8/30/2018 7:48",61.2059,-149.8232,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",3,50,20,"No or did not report","","No",NA,"","","No","",52,"$100,001 - $125,000","Less than 100% of the time",5,NA,NA,NA,NA,5,5,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Decontamination: conducting training and workshops","gaveEmail",41,36796.96048,"No","","","",11,20,16,11,20,16,35,290.39968,290.39968,10163.9888,10163.9888,54,20,3,112500,"51-60",1,"personal"
"42",12,1,"cabin","inStateFreshwater","31 to 40","31 to 40","Cabin",1,"R_AcIT05Cnx4ZUBuV",5.867175,"8/30/2018 8:01","8/30/2018 8:10","66.58.208.202",100,567,TRUE,"8/30/2018 8:10",61.15939,-149.8865,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,60,20,"No or did not report","","No",NA,"","","No","",64,"","Less than 100% of the time",4,2,3,4,3,3,5,3,"","",42,12322.54321,"No","","","",31,40,36,31,40,36,40,211.2183,211.2183,8448.732,8448.732,36,36,1,NA,"61-70",1,"personal"
"43",12,1,"Pillars to Sunken I","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",2,"R_2v93tEc8JhAoVlW",9.410206,"8/30/2018 8:49","8/30/2018 9:02","158.145.224.112",100,793,TRUE,"8/30/2018 9:02",61.21809,-149.9003,"I operate boat(s) for personal reasons",0,0,"Yes","No",3,20,4,"No or did not report","","No",NA,"","","No","",45,"$75,001 - $100,000","Less than 100% of the time",5,2,4,1,1,4,4,1,"","",43,19078.61476,"Yes","Stormy Lake","","",1,4,2,1,4,2,12,18.820412,18.820412,225.844944,225.844944,6,6,3,87500,"41-50",1,"personal"
"44",12,2,"Eagle Rock to Sunken I","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_2v93tEc8JhAoVlW",10.66728,"8/30/2018 8:49","8/30/2018 9:02","158.145.224.112",100,793,TRUE,"8/30/2018 9:02",61.21809,-149.9003,"I operate boat(s) for personal reasons",0,0,"Yes","No",3,20,4,"No or did not report","","No",NA,"","","No","",45,"$75,001 - $100,000","Less than 100% of the time",5,2,4,1,1,4,4,1,"","",44,21623.54527,"Yes","Stormy Lake","","",1,4,2,1,4,2,12,21.33456,21.33456,256.01472,256.01472,6,6,3,87500,"41-50",1,"personal"
"45",12,3,"Stormy Lk","inStateFreshwater","Up to 4","Up to 4","Other",3,"R_2v93tEc8JhAoVlW",6.433149,"8/30/2018 8:49","8/30/2018 9:02","158.145.224.112",100,793,TRUE,"8/30/2018 9:02",61.21809,-149.9003,"I operate boat(s) for personal reasons",0,0,"Yes","No",3,20,4,"No or did not report","","No",NA,"","","No","",45,"$75,001 - $100,000","Less than 100% of the time",5,2,4,1,1,4,4,1,"","",45,13148.12804,"Yes","Stormy Lake","","",1,4,2,1,4,2,12,12.866298,12.866298,154.395576,154.395576,6,6,3,87500,"41-50",1,"personal"
"46",8,1,"Harding Lake Cabin.","outOfStateFreshwater","Up to 4","Up to 4","Cabin",1,"R_BX6VVleZsmaCQCJ",33.48062,"8/30/2018 9:04","8/30/2018 9:08","66.230.118.22",100,292,TRUE,"8/30/2018 9:08",61.19051,-149.942,"I operate boat(s) for personal reasons",0,0,"Yes","No",10,45,15,"No or did not report","","No",NA,"","","No","",38,"$100,001 - $125,000","Less than 100% of the time",2,4,5,1,5,4,4,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Outreach: connecting other boat operators and organizations","",46,77315.58843,"Yes","Chena River","","",1,4,2,1,4,2,30,66.96124,66.96124,2008.8372,2008.8372,2,2,1,112500,"31-40",1,"personal"
"47",7,1,"chena","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_2ttnfDAIKG0Dnm3",51.21516,"8/30/2018 9:28","8/30/2018 9:32","143.214.2.3",100,258,TRUE,"8/30/2018 9:32",64.77831,-147.3371,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,50,5,"Yes","Kansas","Yes",2012,"","Kansas","No","",41,"$100,001 - $125,000","Less than 100% of the time",5,NA,4,NA,NA,NA,NA,3,"","gaveEmail",47,120456.9962,"Yes","Chena River","","",1,4,2,1,4,2,27.5,102.43032,102.43032,2816.8338,2816.8338,2,2,1,112500,"41-50",1,"personal"
"48",12,1,"Crooked Lake","inStateFreshwater","21 to 30","21 to 30","Cabin",1,"R_3IbCPfZmrU4n183",5.384152,"8/30/2018 9:47","8/30/2018 9:57","206.174.46.59",100,616,TRUE,"8/30/2018 9:57",61.15939,-149.8865,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,NA,NA,"No or did not report","","No",NA,"","","No","",59,"More than $250,000","Less than 100% of the time",5,NA,5,3,5,NA,5,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",48,11278.5178,"No","","","",21,30,26,21,30,26,NA,139.987952,139.987952,NA,NA,26,26,1,NA,"51-60",1,"personal"
"49",12,1,"Quartz Lake","inStateFreshwater","5 to 10","5 to 10","Cabin",1,"R_2zHpISc0RNUtVPE",8.730569,"8/30/2018 10:05","8/30/2018 10:26","174.216.25.63",100,1263,TRUE,"8/30/2018 10:26",47.6062,-122.3321,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,3,3,"No or did not report","","No",NA,"","","No","",70,"$25,001 - $50,000","100% of the time",5,5,5,3,5,4,5,3,"Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",49,20026.62792,"No","","","",5,10,8,5,10,8,3,69.844552,69.844552,209.533656,209.533656,8,8,1,37500,"61-70",1,"personal"
"50",12,1,"Kenai river 2018","inStateFreshwater","5 to 10","Up to 4","Sport Fishing",1,"R_2A0U3FzxTv0Nbtc",20.77456,"8/30/2018 10:26","8/30/2018 10:45","24.237.249.11",100,1174,TRUE,"8/30/2018 10:45",60.3208,-150.7989,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,6,2,"No or did not report","","No",NA,"","","No","",65,"$75,001 - $100,000","100% of the time",5,1,4,3,4,2,4,1,"","gaveEmail",50,42123.96784,"No","","","",5,10,8,1,4,2,4,166.19648,41.54912,664.78592,166.19648,8,2,1,87500,"61-70",1,"personal"
"51",9,1,"LLilittle su","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_3QGDAF4kI8IjbTK",4.811933,"8/30/2018 10:36","8/30/2018 10:50","66.58.147.222",100,829,TRUE,"8/30/2018 10:50",61.1454,-149.7664,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,NA,NA,"No or did not report","","No",NA,"","","No","",70,"$150,001 - $200,000","100% of the time",5,3,5,5,3,5,5,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",51,10035.04815,"No","","","",1,4,2,1,4,2,NA,9.623866,9.623866,NA,NA,2,2,1,175000,"61-70",1,"personal"
"52",12,4,"Kenai Lake Rout 16 footer","inStateFreshwater","Up to 4","Up to 4","Wildlife watching",2,"R_2xIXtupvLPrMTu7",73.48582,"8/30/2018 10:14","8/30/2018 10:51","24.237.140.186",100,2207,TRUE,"8/30/2018 10:51",60.05521,-149.3365,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",4,5,2,"No or did not report","","No",NA,"","","No","",64,"$150,001 - $200,000","100% of the time",5,2,5,5,2,5,5,5,"","gaveEmail",52,148625.1105,"No","","","",1,4,2,1,4,2,3.5,146.97164,146.97164,514.40074,514.40074,10,10,2,175000,"61-70",1,"personal"
"53",12,5,"Seward rout 34 footer","marineWaters","5 to 10","5 to 10","Camping",1,"R_2xIXtupvLPrMTu7",271.2961,"8/30/2018 10:14","8/30/2018 10:51","24.237.140.186",100,2207,TRUE,"8/30/2018 10:51",60.05521,-149.3365,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",4,5,2,"No or did not report","","No",NA,"","","No","",64,"$150,001 - $200,000","100% of the time",5,2,5,5,2,5,5,5,"","gaveEmail",53,539361.1291,"No","","","",5,10,8,5,10,8,3.5,2170.3688,2170.3688,7596.2908,7596.2908,10,10,2,175000,"61-70",1,"personal"
"54",12,2,"King Salmon Creek","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_1gbVwncjoOSB5aS",17.22801,"8/30/2018 10:40","8/30/2018 11:01","164.159.152.2",100,1295,TRUE,"8/30/2018 11:01",61.1886,-149.8878,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","No",1,18,15,"No or did not report","","No",NA,"","","No","",51,"$75,001 - $100,000","100% of the time",4,1,4,1,1,2,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Decontamination: developing best practices guide","gaveEmail",54,33141.89478,"No","","","",1,4,2,1,4,2,16.5,34.45602,34.45602,568.52433,568.52433,28,8,4,87500,"51-60",0.9,"personal"
"55",12,3,"FAA Rock","inStateFreshwater","11 to 20","Up to 4","Sport Fishing",2,"R_1gbVwncjoOSB5aS",6.200773,"8/30/2018 10:40","8/30/2018 11:01","164.159.152.2",100,1295,TRUE,"8/30/2018 11:01",61.1886,-149.8878,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","No",1,18,15,"No or did not report","","No",NA,"","","No","",51,"$75,001 - $100,000","100% of the time",4,1,4,1,1,2,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Decontamination: developing best practices guide","gaveEmail",55,11921.22617,"No","","","",11,20,16,1,4,2,16.5,99.212368,12.401546,1637.004072,204.625509,28,8,4,87500,"51-60",0.9,"personal"
"56",12,4,"Big Creek","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",3,"R_1gbVwncjoOSB5aS",60.40641,"8/30/2018 10:40","8/30/2018 11:01","164.159.152.2",100,1295,TRUE,"8/30/2018 11:01",61.1886,-149.8878,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","No",1,18,15,"No or did not report","","No",NA,"","","No","",51,"$75,001 - $100,000","100% of the time",4,1,4,1,1,2,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Decontamination: developing best practices guide","gaveEmail",56,115618.27,"No","","","",1,4,2,1,4,2,16.5,120.81282,120.81282,1993.41153,1993.41153,28,8,4,87500,"51-60",0.9,"personal"
"57",12,5,"Naknek","inStateFreshwater","5 to 10","Up to 4","Sport Fishing",4,"R_1gbVwncjoOSB5aS",53.89545,"8/30/2018 10:40","8/30/2018 11:01","164.159.152.2",100,1295,TRUE,"8/30/2018 11:01",61.1886,-149.8878,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","No",1,18,15,"No or did not report","","No",NA,"","","No","",51,"$75,001 - $100,000","100% of the time",4,1,4,1,1,2,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Decontamination: developing best practices guide","gaveEmail",57,103391.4284,"No","","","",5,10,8,1,4,2,16.5,431.1636,107.7909,7114.1994,1778.54985,28,8,4,87500,"51-60",0.9,"personal"
"58",12,3,"river","outOfStateFreshwater","Up to 4","Up to 4","Other",1,"R_3r2M1OCNg12YN1O",0.8952174,"8/30/2018 11:18","8/30/2018 11:35","69.178.82.142",100,1055,TRUE,"8/30/2018 11:35",64.8185,-147.7216,"I operate boat(s) for personal reasons",0,0,"Yes","No",3,20,NA,"No or did not report","","No",NA,"","","No","",49,"$50,001 - $75,000","100% of the time",NA,NA,NA,NA,5,NA,NA,NA,"Decontamination: developing best practices guide","",58,2102.36569,"Yes","Chena River","","",1,4,2,1,4,2,20,1.7904348,1.7904348,35.808696,35.808696,2,2,1,62500,"41-50",1,"personal"
"59",10,1,"Johnson Creek Cabin","inStateFreshwater","Up to 4","Up to 4","Cabin",1,"R_2eQqNRYg6H8xY21",103.1718,"8/30/2018 11:40","8/30/2018 11:55","24.237.91.246",100,916,TRUE,"8/30/2018 11:55",61.1454,-149.7664,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,100,100,"No or did not report","","Yes",2009,"New","Idaho","No","",61,"More than $250,000","100% of the time",5,5,5,5,5,5,3,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",59,217963.6893,"Yes","Campbell Lake","","",1,4,2,1,4,2,100,206.3436,206.3436,20634.36,20634.36,2,2,1,NA,"61-70",1,"personal"
"60",11,1,"Kenai Lake to Jim's Landing","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_yP9fYrJQTdUpzkB",16.34698,"8/30/2018 11:53","8/30/2018 12:01","69.161.19.67",100,462,TRUE,"8/30/2018 12:01",61.1454,-149.7664,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,10,5,"No or did not report","","No",NA,"","","No","",59,"More than $250,000","100% of the time",5,NA,NA,NA,NA,NA,5,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",60,33224.35475,"No","","","",1,4,2,1,4,2,7.5,32.69396,32.69396,245.2047,245.2047,2,2,1,NA,"51-60",1,"personal"
"61",12,1,"Chena River","inStateFreshwater","Up to 4","Up to 4","Other",1,"R_26lIRXvG183bcOS",7.205096,"8/30/2018 12:02","8/30/2018 12:08","209.165.134.1",100,375,TRUE,"8/30/2018 12:08",61.1886,-149.8878,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,0,0,"No or did not report","","No",NA,"","","No","",40,"$100,001 - $125,000","100% of the time",4,4,5,4,3,5,5,4,"","",61,16912.84732,"Yes","Chena River","","",1,4,2,1,4,2,0,14.410192,14.410192,0,0,2,2,1,112500,"31-40",1,"personal"
"62",10,1,"local","inStateFreshwater","Up to 4","Up to 4","Other",1,"R_331ZTr7zoFJhSEU",169.4681,"8/30/2018 12:17","8/30/2018 12:31","184.21.125.189",100,816,TRUE,"8/30/2018 12:31",45.52341,-122.6762,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,60,39,"No or did not report","","Yes",2010,"","Oregon","No","",74,"$75,001 - $100,000","Less than 100% of the time",5,3,5,3,3,5,5,5,"","gaveEmail",62,336550.8646,"No","","","",1,4,2,1,4,2,49.5,338.9362,338.9362,16777.3419,16777.3419,2,2,1,87500,"71-80",1,"personal"
"63",12,1,"Big beaver lake","inStateFreshwater","More than 200","More than 200","Other",1,"R_VJVGEd2yqmqh369",0.9877217,"8/30/2018 12:17","8/30/2018 12:31","206.174.44.21",100,854,TRUE,"8/30/2018 12:31",61.15939,-149.8865,"I operate boat(s) for personal reasons",0,0,"Yes","No",3,20,10,"No or did not report","","Yes",2012,"Used","Michigan","No","",58,"$150,001 - $200,000","100% of the time",1,1,1,1,1,1,1,1,"","gaveEmail",63,2068.395024,"No","","","",200,300,250,200,300,250,15,246.930425,246.930425,3703.956375,3703.956375,266,266,2,175000,"51-60",1,"personal"
"64",12,2,"lower kenai","inStateFreshwater","11 to 20","11 to 20","Sport Fishing",2,"R_VJVGEd2yqmqh369",7.250465,"8/30/2018 12:17","8/30/2018 12:31","206.174.44.21",100,854,TRUE,"8/30/2018 12:31",61.15939,-149.8865,"I operate boat(s) for personal reasons",0,0,"Yes","No",3,20,10,"No or did not report","","Yes",2012,"Used","Michigan","No","",58,"$150,001 - $200,000","100% of the time",1,1,1,1,1,1,1,1,"","gaveEmail",64,15067.43999,"No","","","",11,20,16,11,20,16,15,116.00744,116.00744,1740.1116,1740.1116,266,266,2,175000,"51-60",1,"personal"
"65",12,1,"Lower Kenai","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",2,"R_25N6XoSoMbvqsyK",20.20189,"8/30/2018 12:26","8/30/2018 12:45","209.112.184.23",100,1163,TRUE,"8/30/2018 12:45",60.3208,-150.7989,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",4,12,3,"No or did not report","","No",NA,"","","No","",32,"$100,001 - $125,000","100% of the time",5,3,4,2,1,2,4,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",65,40973.03081,"Yes","Stormy Lake","","",1,4,2,1,4,2,7.5,40.40378,40.40378,303.02835,303.02835,16,10,5,112500,"31-40",1,"personal"
"66",12,2,"Midriver","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",3,"R_25N6XoSoMbvqsyK",10.01957,"8/30/2018 12:26","8/30/2018 12:45","209.112.184.23",100,1163,TRUE,"8/30/2018 12:45",60.3208,-150.7989,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",4,12,3,"No or did not report","","No",NA,"","","No","",32,"$100,001 - $125,000","100% of the time",5,3,4,2,1,2,4,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",66,20317.62955,"Yes","Stormy Lake","","",1,4,2,1,4,2,7.5,20.03914,20.03914,150.29355,150.29355,16,10,5,112500,"31-40",1,"personal"
"67",12,3,"Lake Fishing","outOfStateFreshwater","5 to 10","Up to 4","Sport Fishing",1,"R_25N6XoSoMbvqsyK",2.490392,"8/30/2018 12:26","8/30/2018 12:45","209.112.184.23",100,1163,TRUE,"8/30/2018 12:45",60.3208,-150.7989,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",4,12,3,"No or did not report","","No",NA,"","","No","",32,"$100,001 - $125,000","100% of the time",5,3,4,2,1,2,4,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",67,5059.263708,"Yes","Stormy Lake","","",5,10,8,1,4,2,7.5,19.923136,4.980784,149.42352,37.35588,16,10,5,112500,"31-40",1,"personal"
"68",12,4,"Stormy","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",4,"R_25N6XoSoMbvqsyK",2.572994,"8/30/2018 12:26","8/30/2018 12:45","209.112.184.23",100,1163,TRUE,"8/30/2018 12:45",60.3208,-150.7989,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",4,12,3,"No or did not report","","No",NA,"","","No","",32,"$100,001 - $125,000","100% of the time",5,3,4,2,1,2,4,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",68,5256.570408,"Yes","Stormy Lake","","",1,4,2,1,4,2,7.5,5.145988,5.145988,38.59491,38.59491,16,10,5,112500,"31-40",1,"personal"
"69",12,5,"Skilak","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",5,"R_25N6XoSoMbvqsyK",3.26783,"8/30/2018 12:26","8/30/2018 12:45","209.112.184.23",100,1163,TRUE,"8/30/2018 12:45",60.3208,-150.7989,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",4,12,3,"No or did not report","","No",NA,"","","No","",32,"$100,001 - $125,000","100% of the time",5,3,4,2,1,2,4,5,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",69,6637.26973,"Yes","Stormy Lake","","",1,4,2,1,4,2,7.5,6.53566,6.53566,49.01745,49.01745,16,10,5,112500,"31-40",1,"personal"
